"hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","type","likesCount","timestamp","caption","locationId","locationName"
"DoLessLiveMore","BespokeAI","Samsung","BKC","Jioworldplaza","SmartThings","SmartAppliances","SamsungAI","SmartForward","AIVision","AIWash","AIAutoCooling","AIEnergyMode","HomeCare",,,,,,,"Video","19339","2024-04-10T08:39:32.000Z","Fridge and microwave work together to cook for you. 

The Samsung Bespoke AI fridge! 

Share this with someone who’s always struggling with what to cook! 

Samsung has unveiled its bespoke AI lineup of home appliances. 

We got to try it live in Mumbai at BKC, and it was something completely out of our wildest imagination. 

All appliances talk to each other using AI. The fridge here can tell the microwave how to cook a certain dish and also set it up! 

It even tells you the recipes! 
Watch the full video to see all the amazing things I saw there…and wait for a part 2 coming very soon! 

Put your thoughts down in the comments and follow me Rajiv Makhni, for all tech, no BS! 

Rajiv Makhni, Gadget Guru, Cell Guru, Samsung, AI, Appliances, Home, Smart Home

#DoLessLiveMore #BespokeAI #Samsung #BKC #Jioworldplaza #Samsung #SmartThings #SmartAppliances #SamsungAI #SmartForward
#BespokeAI #AIVision #AIWash #AIAutoCooling #AIEnergyMode #HomeCare",,
,,,,,,,,,,,,,,,,,,,,"Video","1505","2024-04-16T05:33:43.000Z","Watch IPL in Stadium or on Phone? 

Cricket at Stadium or on Phone? 
Realme P1 Pro put me right in the middle of the action 

Share this with everyone who wants a stadium-like experience on their palm.

The Realme P1 has enhanced display technology, which gives you a stadium-like sporting experience. But what’s this technology? Is it actually great or just a gimmick? Watch the full video to find out!

Comment below if you are watching the match tonight and follow me Rajiv Makhni, All Tech, No BS!

Rajiv Makhni, Cell Guru, Gadget Guru, Realme P1 Pro, Realme, Smartphones, Tech, Technology, Mobiles, Android, Gadgets, Design, Cricket, IPL",,
,,,,,,,,,,,,,,,,,,,,"Video","4341","2024-04-11T04:28:40.000Z","I played Playstation 5 in a 4X4 SUV! 

PS5, ChatGPT on tbe Jeep Grand Cherokee 2024

Yes, I played PS5 on the road! 

Share this with all you gaming and car enthusiast friends! 

We recently drove the Jeep Grand Cherokee 2024, and it was an absolute treat. Solid on and off road performance, huge amounts of torque, 4X4 Drive type, Chat GPT integration, and a whole lot of drive modes... but the most mind-blowing part of it was that we could play PS5 on it! 

Watch the full reel to find out how, put your thoughts and questions down in the comments, and follow me, Rajiv Makhni, for all tech, no BS! 

Rajiv Makhni, Gadget Guru, Cell Guru, Tech, Technology, PS5, Jeep, Grand Cherokee, Cars, automobiles, SUV, 4X4, Off roading, ChatGPT",,
"note40proseries","takecharge",,,,,,,,,,,,,,,,,,,"Video","8903","2024-04-12T06:32:54.000Z","Android phone that wirelessly charges faster than ₹1.5L phones! 

Share this with that friend who’s always low on battery! 

MagPower Charging, JBL speakers, Curved AMOLED display, Dimensity 7020 processor. 

Infinix Note 40 Pro 5G is here, and it is breaking all expectations from a phone at its price. And I’m giving away one phone. Details below. 

Premium leather design, curved screen, Mediatek Dimensity 7020 processor, built-in AI and back lighting WITH wireless magnetic charging! 

Here’s how to win it: 

-GIVEAWAY DETAILS-

Answer this question: 
“What is the name of the dedicated power management chip inside the Infinix Note 40 Pro 5G?” 

Option 1 - Lion X1
Option 2 - Cheetah X1

Make sure you’re following my account @therajivmakhni 
And Infinix’s official account @infinixindia 

Do you have any questions? Put them in the comments and follow me Rajiv Makhni, for all tech, no BS! 

Rajiv Makhni, Cell Guru, Gadget Guru, Tech, Infinix, Smartphones, Wireless, magnetic, charging, battery, android #note40proseries #takecharge",,
"GalaxyM55","GalaxyM15","MustBeAMonster","Monster","Samsung",,,,,,,,,,,,,,,,"Video","3612","2024-04-08T14:08:02.000Z","The Monsters are back! 
Samsung Galaxy 
M15 & M55

And 
Monster Performance, Monster Battery, 
Monster Design
Rs12,299!

 M15 is as thin as a Rs 5 coinX2

Samsung Galaxy M15 and M55: 
Buy worthy monsters?

Share this with anyone looking to buy Samsung phones in the budget and midrange prices. 

Can there be a phone that is thinner than a coin? Or maybe 2 coins? 
Can there be a budget phone whose battery lasts 2 days? 
Can there be a phone that is affordable yet has AI features like Object Eraser? 

The answer is YES and the new Samsung Galaxy M15 and M55 are proof. 
Watch the full video to find out what all amazing things these 2 “Monsters” can do and at what price can they do all those amazing things. 

Put your questions down in the comments, I promise to answer them all and follow me Rajiv Makhni, for all tech, no BS! 

Rajiv Makhni, Cell Guru, Gadget Guru, Samsung, smartphone, android #GalaxyM55 #GalaxyM15 #MustBeAMonster
#Monster #Samsung",,
,,,,,,,,,,,,,,,,,,,,"Image","1354","2024-04-08T12:39:43.000Z","I want you to join my team!

Role: Social Media Manager 
Location : Gurugram, Haryana 

Full time working, in-office, 6 Days a week. 
Freshers can apply too. 

Send your resume/portfolio at:
joinrajivmakhni@gmail.com

Rajiv Makhni, Cell Guru, Gadget Guru, Hiring, Social Media Management","1754540318139359","Gurugram"
,,,,,,,,,,,,,,,,,,,,"Video","12553","2024-04-14T04:25:08.000Z","Govt. Of India app that delivers voter ID at home! 
No need to go anywhere, no lines, no waiting. 

Share this with everyone you know, this is super important information! 

The government of India’s Voter Helpline app is a revolutionary app that allows you to register for a new voter ID or update your existing one and get it at home. 

It is extremely easy to use and will provide you with all the necessary information required during the elections, including your nearest polling booth. 

Watch the full reel to find out all it can do. 

Have any questions? Ask me in the comments and follow me Rajiv Makhni, for all tech, no BS! 

Rajiv Makhni, Gadget Guru, Cell Guru, Tech, Technology, India, Indian government, Apps, new apps, gadgets, software, Voting, Voter ID",,
,,,,,,,,,,,,,,,,,,,,"Video","10608","2024-04-04T12:26:57.000Z","Do not give your child a phone
This is Better Than a Smartphone for Kids! 

imoo just launched the perfect companion for your kid.

Share this with every parent who is about to buy a smartphone for their kid.

The imoo Z7 has AI that can identify what its camera is looking at, keeps you informed about your child’s location at all times, makes video and voice calls, monitors their body temperature and moods, and even works underwater. But do these features actually work? Or are they gimmicks? Watch the full video to find out!

Comment below if you are about to get this for your kid and follow me @therajivmakhni, all Tech, No BS

Rajiv Makhni, Cell Guru, Gadget Guru, Imoo, Imoo Z7, Smartwatch AI, Kids Smartwatch, Technology, Innovation",,
"AllTechNoBS",,,,,,,,,,,,,,,,,,,,"Video","2011","2024-03-28T04:28:15.000Z","Wireless MagPower charging for Android

Brand new fast charging champion just launched. This is the Infinix Note 40 series announced in Malaysia, and it is bringing a charging revolution!

It has a dedicated power management chip, support for wireless charging with India’s First Magnetic Charging Solution in the Segment and a lot of innovative accessories, including wireless charging case and power banks.

What are these gadgets and can you expect to see them in India anytime soon? Get all your answers in the full reel. 

Follow me @therajivmakhni for #AllTechNoBS

Rajiv Makhni, CellGuru, Gadget Guru, Technology, wireless charging, fast charging, Infinix Note 40 Series, take charge, Cheetah chip",,
,,,,,,,,,,,,,,,,,,,,"Video","3390","2024-03-30T13:10:35.000Z","Microsoft 365 5 incredible things 

Microsoft 365 is a game changer! 

Share this with all computer, laptop, tablet and smartphone lovers! 

Most people think Microsoft 365 is just for online usage of Word and Excel but it is so much more! 

Let me take you through all the amazing features that you can access via Microsoft 365 for just around ₹10 per day, including apps like Skype, MS Powerpoint, Excel, Word, Microsoft Defender and 1TB of storage! 

Watch the full reel to know all about Microsoft 365. 

Put your questions down below and follow me Rajiv Makhni, for all tech no BS! 

Rajiv Makhni, Gadget Guru, Cell Guru, Windows, Microsoft 365, PC, laptop, Tablet, SmartPhone, Cloud",,
,,,,,,,,,,,,,,,,,,,,"Video","13632","2024-04-01T13:28:39.000Z","Oneplus Nord CE4 at ₹24,999? 

Oneplus Nord CE4 : To buy or not to buy? 

Share this with anyone looking to buy a solid under 30K phone! 

The Oneplus Nord CE4 is here, and it’s come with some really interesting features and specifications. 

It shares some DNA with its elder sibling, the OnePlus 12R, and also has a very unique back design. 

But, is it worthy of becoming your next phone? Watch the full reel to find out. 

Put your thoughts in the comments and follow me Rajiv Makhni, for all tech, no BS! 

Rajiv Makhni, Cell Guru, Gadget Guru, Tech, Technology, OnePlus, Nord CE4, Android",,
"Infinix","takecharge",,,,,,,,,,,,,,,,,,,"Video","7464","2024-03-28T12:58:25.000Z","Say Goodbye to Phone charging anxiety 👋 
The #Infinix Note 40 Pro 5G series is changing the game with its innovative MagSafe Powerbank and super-fast charging. 

#takecharge ⚡️

Rajiv Makhni, Cell Guru, Gadget Guru, Tech, Technology, Infinix, Note 40 Series",,
"AIArtEdge2024","motorolaEdge50Pro","IntelligenceMeetsArt",,,,,,,,,,,,,,,,,,"Video","12881","2024-04-03T07:28:53.000Z","World First Feature in New Moto Edge 50 Pro

Motorola just launched a flagship at Rs 27,999. 

Share this with everyone who’s looking for a flagship experience without paying the flagship price.

The Motorola Edge 50 Pro has AI built into every inch. It’s also the worlds first phone with not only a Pantone validated screen but Pantone validated camera too. But are the AI features gimmicks? What about the performance? Can it last a full day? 

Watch the whole video to find out!

Price: 
8/256GB: ₹31,999
12/256GB: ₹35,999 

Net Effective Price after offers and discounts: 
8/256GB: ₹27,999
12/256GB: ₹31,999

Comment below if you think this is the best buy at under ₹30k, and follow me @therajivmakhni for all tech, No BS!

Rajiv Makhni, Cell Guru, Gadget Guru, Motorola, Motorola Edge 50 Pro, Smartphone, AI, Pantone, Technology

#AIArtEdge2024
#motorolaEdge50Pro
#IntelligenceMeetsArt",,
,,,,,,,,,,,,,,,,,,,,"Video","1168","2024-03-31T04:28:43.000Z","My Windows Copilot workshop India Tour 

The only Copilot workshop you’ll ever need! 

Share this with everyone using a Windows laptop or PC! 

After Mumbai, I finally arrived in Delhi for 2 back to back workshops. One in Delhi in Vasant Kunj and the other in Noida. These were Windows Copilot AI workshops and showcased some of the most incredible AI capabilities of Copilot. 

Watch as the audience, and I make some amazing creations using Windows Copilot. 

Put your questions and thoughts in the comments and follow me Rajiv Makhni, for all tech, no BS! 

Rajiv Makhni, Gadget Guru, Cell Guru, Tech, Windows, PC, Copilot, Microsoft, Laptop, AI, ChatGPT",,
,,,,,,,,,,,,,,,,,,,,"Video","1616","2024-03-29T16:35:34.000Z","I taught at IIT Delhi! 

My Masterclass at IIT Delhi

My free windows copilot master class! 

Share this with anyone who wants to know what goes on inside IIT! 

I finally fulfilled my dream of going to IIT! That too to teach young IITians the super amazing features of Windows 11 and Copilot. 

I taught them everything from generative AI and how to use Copilot to maximise their project potentials, including how to use copilot for coding! 

Watch the full video to learn more! 

Put your questions down in the comments and follow me Rajiv Makhni, for all tech, no BS! 

Rajiv Makhni, Gadget Guru, Cell Guru, Tech, Technology, Windows, Copilot, AI, IIT, New Delhi, Education",,
,,,,,,,,,,,,,,,,,,,,"Video","2747","2024-04-18T04:25:45.000Z","How to never lose CCTV recordings! 
Don’t buy surveillance hard drives before watching this! 

Share this with anyone looking for the perfect surveillance set up! 

There are 3 big problems that people face when using regular hard drives for CCTV recordings: 

1) They are not designed for long continuous usage. 
2) They typically don’t have enhanced technology 
that helps reduce data loss or missing frames from footage.
3) They are not typically tested in systems that operate 24 hours a day.

WD claims that their new Purple hard drives are the solution to all of these problems. Watch the full video to find out if we found it to be true! 

Put your questions in the comments, I promise to answer them all and follow me Rajiv Makhni, for all tech, no BS! 

Rajiv Makhni, Gadget Guru, Cell Guru, Tech, Technology, WD Purple, WesternDigital 
WD surveillance",,
